PX1,YYYYMM
7.0,197803
1.0,197803
3.0,197803
5.0,197803
9.0,197803
1.0,197803
0.0,197803
15.0,197803
10.0,197803
13.0,197803
4.0,197803
2.0,197803
3.0,197803
10.0,197803
5.0,197803
10.0,197803
0.0,197803
0.0,197803
5.0,197803
0.0,197803
6.0,197803
3.0,197803
5.0,197803
3.0,197803
1.0,197803
3.0,197803
0.0,197803
11.0,197803
30.0,197803
7.0,197803
0.0,197803
7.0,197803
5.0,197803
0.0,197803
7.0,197803
7.0,197803
10.0,197803
7.0,197803
5.0,197803
9.0,197803
5.0,197803
0.0,197803
7.0,197803
10.0,197803
8.0,197803
15.0,197803
37.0,197803
3.0,197803
2.0,197803
5.0,197803
10.0,197803
3.0,197803
1.0,197803
10.0,197803
3.0,197803
10.0,197803
12.0,197803
7.0,197803
7.0,197803
5.0,197803
10.0,197803
0.0,197803
7.0,197803
0.0,197803
12.0,197803
0.0,197803
8.0,197803
0.0,197803
3.0,197803
6.0,197803
3.0,197803
2.0,197803
10.0,197803
10.0,197803
9.0,197803
10.0,197803
5.0,197803
9.0,197803
3.0,197803
2.0,197803
9.0,197803
7.0,197803
50.0,197803
7.0,197803
10.0,197803
0.0,197803
5.0,197803
3.0,197803
5.0,197803
10.0,197803
3.0,197803
11.0,197803
10.0,197803
5.0,197803
5.0,197803
5.0,197803
5.0,197803
11.0,197803
4.0,197803
3.0,197803
5.0,197803
10.0,197803
9.0,197803
11.0,197803
6.0,197803
10.0,197803
15.0,197803
10.0,197803
4.0,197803
7.0,197803
5.0,197803
10.0,197803
7.0,197803
13.0,197803
3.0,197803
4.0,197803
5.0,197803
3.0,197803
2.0,197803
3.0,197803
5.0,197803
6.0,197803
2.0,197803
5.0,197803
23.0,197803
5.0,197803
5.0,197803
7.0,197803
20.0,197803
5.0,197803
3.0,197803
1.0,197803
13.0,197803
2.0,197803
5.0,197803
10.0,197803
7.0,197803
4.0,197803
7.0,197803
12.0,197803
5.0,197803
7.0,197803
1.0,197803
10.0,197803
0.0,197803
5.0,197803
9.0,197803
8.0,197803
0.0,197803
8.0,197803
2.0,197803
10.0,197803
5.0,197803
9.0,197803
3.0,197803
13.0,197803
15.0,197803
5.0,197803
5.0,197803
7.0,197803
5.0,197803
7.0,197803
10.0,197803
0.0,197803
4.0,197803
7.0,197803
7.0,197803
7.0,197803
7.0,197803
7.0,197803
3.0,197803
10.0,197803
6.0,197803
7.0,197803
6.0,197803
7.0,197803
10.0,197803
0.0,197803
8.0,197803
6.0,197803
0.0,197803
5.0,197803
7.0,197803
12.0,197803
9.0,197803
20.0,197803
7.0,197803
10.0,197803
10.0,197803
5.0,197803
8.0,197803
7.0,197803
12.0,197803
1.0,197803
5.0,197803
7.0,197803
3.0,197803
3.0,197803
5.0,197803
7.0,197803
11.0,197803
3.0,197803
1.0,197803
25.0,197803
4.0,197803
10.0,197803
0.0,197803
6.0,197803
11.0,197803
10.0,197803
2.0,197803
5.0,197803
10.0,197803
10.0,197803
5.0,197803
7.0,197803
0.0,197803
7.0,197803
6.0,197803
35.0,197803
5.0,197803
3.0,197803
3.0,197803
5.0,197803
0.0,197803
0.0,197803
3.0,197803
0.0,197803
6.0,197803
10.0,197803
0.0,197803
10.0,197803
5.0,197803
7.0,197803
23.0,197803
2.0,197803
3.0,197804
3.0,197804
13.0,197804
10.0,197804
8.0,197804
0.0,197804
5.0,197804
1.0,197804
7.0,197804
10.0,197804
0.0,197804
9.0,197804
25.0,197804
2.0,197804
5.0,197804
7.0,197804
6.0,197804
6.0,197804
25.0,197804
7.0,197804
2.0,197804
2.0,197804
5.0,197804
3.0,197804
5.0,197804
2.0,197804
25.0,197804
10.0,197804
5.0,197804
7.0,197804
3.0,197804
12.0,197804
10.0,197804
1.0,197804
2.0,197804
4.0,197804
3.0,197804
13.0,197804
0.0,197804
5.0,197804
15.0,197804
20.0,197804
10.0,197804
1.0,197804
5.0,197804
5.0,197804
17.0,197804
7.0,197804
9.0,197804
3.0,197804
7.0,197804
2.0,197804
2.0,197804
0.0,197804
2.0,197804
0.0,197804
7.0,197804
6.0,197804
9.0,197804
15.0,197804
1.0,197804
7.0,197804
6.0,197804
2.0,197804
13.0,197804
1.0,197804
35.0,197804
1.0,197804
5.0,197804
7.0,197804
5.0,197804
7.0,197804
3.0,197804
5.0,197804
7.0,197804
0.0,197804
1.0,197804
5.0,197804
20.0,197804
0.0,197804
10.0,197804
10.0,197804
10.0,197804
0.0,197804
9.0,197804
3.0,197804
10.0,197804
20.0,197804
7.0,197804
8.0,197804
10.0,197804
13.0,197804
10.0,197804
35.0,197804
7.0,197804
6.0,197804
7.0,197804
4.0,197804
11.0,197804
8.0,197804
7.0,197804
3.0,197804
10.0,197804
15.0,197804
5.0,197804
9.0,197804
3.0,197804
10.0,197804
9.0,197804
33.0,197804
5.0,197804
50.0,197804
25.0,197804
0.0,197804
5.0,197804
7.0,197804
10.0,197804
7.0,197804
13.0,197804
12.0,197804
40.0,197804
13.0,197804
0.0,197804
11.0,197804
10.0,197804
3.0,197804
10.0,197804
10.0,197804
6.0,197804
8.0,197804
6.0,197804
2.0,197804
9.0,197804
10.0,197804
5.0,197804
7.0,197804
30.0,197804
5.0,197804
10.0,197804
3.0,197804
11.0,197804
10.0,197804
7.0,197804
9.0,197804
13.0,197804
0.0,197804
3.0,197804
10.0,197804
13.0,197804
3.0,197804
6.0,197804
6.0,197804
0.0,197804
13.0,197804
0.0,197804
12.0,197804
6.0,197804
8.0,197804
9.0,197804
3.0,197804
2.0,197804
3.0,197804
7.0,197804
0.0,197804
15.0,197804
5.0,197804
5.0,197804
5.0,197804
1.0,197804
7.0,197804
1.0,197804
2.0,197804
5.0,197804
0.0,197804
10.0,197804
5.0,197804
20.0,197804
7.0,197804
7.0,197804
11.0,197804
3.0,197804
7.0,197804
6.0,197804
3.0,197804
5.0,197804
10.0,197804
6.0,197804
5.0,197804
10.0,197804
0.0,197804
10.0,197804
20.0,197804
9.0,197804
3.0,197804
13.0,197804
5.0,197804
10.0,197804
7.0,197804
13.0,197804
6.0,197804
1.0,197804
2.0,197804
5.0,197804
5.0,197804
5.0,197804
7.0,197804
7.0,197804
1.0,197804
5.0,197804
15.0,197804
5.0,197804
7.0,197804
3.0,197804
10.0,197804
0.0,197804
7.0,197804
0.0,197804
6.0,197804
0.0,197804
7.0,197804
0.0,197804
10.0,197804
7.0,197804
10.0,197804
5.0,197804
9.0,197804
7.0,197804
9.0,197804
20.0,197804
30.0,197804
8.0,197804
5.0,197804
9.0,197804
7.0,197804
7.0,197804
7.0,197804
2.0,197804
3.0,197804
7.0,197804
8.0,197804
3.0,197804
11.0,197804
8.0,197804
9.0,197804
10.0,197804
5.0,197804
7.0,197804
8.0,197804
5.0,197804
1.0,197804
11.0,197804
10.0,197804
7.0,197804
7.0,197804
5.0,197804
5.0,197804
8.0,197804
0.0,197804
0.0,197804
3.0,197804
3.0,197804
13.0,197804
2.0,197804
1.0,197804
5.0,197804
1.0,197804
15.0,197804
3.0,197804
7.0,197804
15.0,197804
10.0,197804
20.0,197804
10.0,197804
20.0,197804
3.0,197804
3.0,197804
10.0,197804
3.0,197804
3.0,197804
10.0,197804
3.0,197804
5.0,197804
0.0,197804
6.0,197804
9.0,197804
7.0,197804
1.0,197804
3.0,197804
20.0,197804
7.0,197804
5.0,197804
7.0,197804
0.0,197804
40.0,197804
0.0,197804
2.0,197804
5.0,197804
5.0,197804
3.0,197804
7.0,197804
1.0,197804
6.0,197804
6.0,197804
6.0,197804
7.0,197804
10.0,197804
10.0,197804
5.0,197804
3.0,197804
6.0,197804
7.0,197804
8.0,197804
11.0,197804
10.0,197804
1.0,197804
6.0,197804
10.0,197804
7.0,197804
9.0,197804
1.0,197804
5.0,197804
5.0,197804
5.0,197804
6.0,197804
0.0,197804
7.0,197804
7.0,197804
10.0,197804
9.0,197804
5.0,197804
9.0,197804
3.0,197804
8.0,197804
3.0,197804
5.0,197804
10.0,197804
5.0,197804
7.0,197804
40.0,197804
10.0,197804
4.0,197804
6.0,197804
5.0,197804
3.0,197804
5.0,197804
6.0,197804
5.0,197804
5.0,197804
10.0,197804
7.0,197804
5.0,197804
12.0,197804
3.0,197804
5.0,197804
8.0,197804
33.0,197804
12.0,197804
5.0,197804
3.0,197804
9.0,197804
5.0,197804
7.0,197804
3.0,197804
4.0,197804
10.0,197804
7.0,197804
6.0,197804
7.0,197804
10.0,197804
10.0,197804
5.0,197804
9.0,197804
5.0,197804
2.0,197804
10.0,197804
7.0,197804
10.0,197804
10.0,197804
10.0,197804
10.0,197804
9.0,197804
5.0,197804
7.0,197804
10.0,197804
0.0,197804
3.0,197804
3.0,197804
10.0,197804
3.0,197804
10.0,197804
0.0,197804
13.0,197804
5.0,197804
1.0,197804
7.0,197804
6.0,197804
11.0,197804
9.0,197804
7.0,197804
45.0,197804
3.0,197804
15.0,197804
5.0,197804
1.0,197804
10.0,197804
25.0,197804
6.0,197804
8.0,197804
9.0,197804
10.0,197804
5.0,197804
5.0,197804
5.0,197804
4.0,197804
5.0,197804
10.0,197804
0.0,197804
7.0,197804
9.0,197804
5.0,197804
1.0,197804
7.0,197804
3.0,197804
1.0,197804
6.0,197804
7.0,197804
3.0,197804
10.0,197804
1.0,197804
12.0,197804
5.0,197804
5.0,197804
0.0,197804
9.0,197804
6.0,197804
6.0,197804
5.0,197804
4.0,197804
5.0,197804
5.0,197804
4.0,197804
5.0,197804
0.0,197804
7.0,197804
4.0,197804
25.0,197804
5.0,197804
7.0,197804
5.0,197804
17.0,197804
2.0,197804
3.0,197804
0.0,197804
10.0,197804
7.0,197804
5.0,197804
8.0,197804
5.0,197804
7.0,197804
8.0,197804
7.0,197804
9.0,197804
3.0,197804
20.0,197804
7.0,197804
7.0,197804
9.0,197804
3.0,197804
2.0,197804
5.0,197804
6.0,197804
6.0,197804
5.0,197804
6.0,197804
5.0,197804
10.0,197804
6.0,197804
2.0,197804
2.0,197804
3.0,197804
0.0,197804
0.0,197804
5.0,197804
7.0,197804
8.0,197804
3.0,197804
7.0,197804
6.0,197804
5.0,197804
9.0,197804
9.0,197804
7.0,197804
7.0,197804
11.0,197804
7.0,197804
9.0,197804
7.0,197804
9.0,197804
3.0,197804
7.0,197804
14.0,197804
6.0,197804
9.0,197804
1.0,197804
12.0,197804
5.0,197804
7.0,197804
5.0,197804
9.0,197804
12.0,197804
30.0,197804
4.0,197804
7.0,197804
1.0,197804
6.0,197804
6.0,197804
7.0,197804
7.0,197804
4.0,197804
10.0,197804
7.0,197804
7.0,197804
0.0,197804
10.0,197804
2.0,197804
8.0,197804
7.0,197804
2.0,197804
2.0,197804
2.0,197804
5.0,197804
10.0,197804
5.0,197804
6.0,197804
7.0,197804
5.0,197804
3.0,197804
6.0,197804
3.0,197804
0.0,197804
0.0,197804
10.0,197804
13.0,197804
7.0,197804
20.0,197804
10.0,197804
8.0,197804
7.0,197804
2.0,197804
7.0,197804
0.0,197804
10.0,197804
3.0,197804
6.0,197804
2.0,197804
0.0,197804
7.0,197804
5.0,197804
5.0,197804
0.0,197804
3.0,197804
2.0,197805
25.0,197805
3.0,197805
3.0,197805
10.0,197805
2.0,197805
10.0,197805
5.0,197805
5.0,197805
5.0,197805
10.0,197805
7.0,197805
0.0,197805
1.0,197805
7.0,197805
1.0,197805
20.0,197805
15.0,197805
4.0,197805
0.0,197805
25.0,197805
1.0,197805
3.0,197805
5.0,197805
7.0,197805
0.0,197805
1.0,197805
9.0,197805
12.0,197805
3.0,197805
1.0,197805
3.0,197805
10.0,197805
7.0,197805
5.0,197805
7.0,197805
3.0,197805
3.0,197805
50.0,197805
6.0,197805
3.0,197805
5.0,197805
1.0,197805
13.0,197805
5.0,197805
10.0,197805
5.0,197805
5.0,197805
20.0,197805
0.0,197805
1.0,197805
8.0,197805
9.0,197805
0.0,197805
5.0,197805
10.0,197805
1.0,197805
5.0,197805
2.0,197805
33.0,197805
13.0,197805
1.0,197805
3.0,197805
1.0,197805
3.0,197805
6.0,197805
7.0,197805
7.0,197805
1.0,197805
15.0,197805
9.0,197805
9.0,197805
5.0,197805
15.0,197805
10.0,197805
10.0,197805
5.0,197805
0.0,197805
2.0,197805
7.0,197805
10.0,197805
10.0,197805
15.0,197805
5.0,197805
5.0,197805
38.0,197805
25.0,197805
2.0,197805
25.0,197805
10.0,197805
12.0,197805
7.0,197805
5.0,197805
3.0,197805
2.0,197805
1.0,197805
7.0,197805
17.0,197805
7.0,197805
5.0,197805
7.0,197805
20.0,197805
1.0,197805
0.0,197805
13.0,197805
5.0,197805
17.0,197805
13.0,197805
9.0,197805
5.0,197805
10.0,197805
5.0,197805
5.0,197805
3.0,197805
10.0,197805
33.0,197805
3.0,197805
10.0,197805
0.0,197805
5.0,197805
8.0,197805
11.0,197805
10.0,197805
23.0,197805
10.0,197805
20.0,197805
35.0,197805
3.0,197805
10.0,197805
0.0,197805
10.0,197805
0.0,197805
2.0,197805
17.0,197805
3.0,197805
10.0,197805
10.0,197805
3.0,197805
25.0,197805
10.0,197805
1.0,197805
7.0,197805
20.0,197805
6.0,197805
33.0,197805
5.0,197805
3.0,197805
10.0,197805
10.0,197805
2.0,197805
8.0,197805
13.0,197805
0.0,197805
0.0,197805
3.0,197805
20.0,197805
3.0,197805
3.0,197805
7.0,197805
15.0,197805
2.0,197805
3.0,197805
1.0,197805
7.0,197805
15.0,197805
0.0,197805
17.0,197805
5.0,197805
17.0,197805
5.0,197805
5.0,197805
3.0,197805
2.0,197805
0.0,197805
5.0,197805
7.0,197805
2.0,197805
9.0,197805
0.0,197805
5.0,197805
1.0,197805
5.0,197805
5.0,197805
5.0,197805
10.0,197805
10.0,197805
9.0,197805
0.0,197805
10.0,197805
6.0,197805
10.0,197805
5.0,197805
0.0,197805
7.0,197805
5.0,197805
10.0,197805
5.0,197805
30.0,197805
12.0,197805
10.0,197805
13.0,197805
2.0,197805
5.0,197805
1.0,197805
9.0,197805
10.0,197805
5.0,197805
10.0,197805
10.0,197805
35.0,197805
3.0,197805
5.0,197805
3.0,197805
10.0,197805
10.0,197805
3.0,197805
10.0,197805
3.0,197805
7.0,197805
0.0,197805
9.0,197805
5.0,197805
1.0,197805
5.0,197805
10.0,197805
3.0,197805
5.0,197805
1.0,197805
10.0,197805
50.0,197805
5.0,197805
3.0,197805
10.0,197805
5.0,197805
7.0,197805
5.0,197805
4.0,197805
0.0,197805
10.0,197805
50.0,197805
0.0,197805
5.0,197805
25.0,197805
10.0,197805
15.0,197805
5.0,197805
10.0,197805
11.0,197805
5.0,197805
20.0,197805
0.0,197805
5.0,197805
0.0,197805
29.0,197805
7.0,197805
0.0,197805
7.0,197805
0.0,197805
20.0,197805
5.0,197805
2.0,197805
0.0,197805
0.0,197805
5.0,197805
9.0,197805
3.0,197805
50.0,197805
37.0,197805
10.0,197805
37.0,197805
0.0,197805
25.0,197805
3.0,197805
7.0,197805
1.0,197805
17.0,197805
1.0,197805
10.0,197805
18.0,197805
2.0,197805
5.0,197805
8.0,197805
3.0,197805
3.0,197805
0.0,197805
10.0,197805
10.0,197805
7.0,197805
0.0,197805
7.0,197805
10.0,197805
3.0,197805
20.0,197805
10.0,197805
7.0,197805
2.0,197805
9.0,197805
40.0,197805
10.0,197805
27.0,197805
15.0,197805
10.0,197805
0.0,197805
10.0,197805
3.0,197805
0.0,197805
15.0,197805
17.0,197805
10.0,197805
9.0,197805
8.0,197805
0.0,197805
3.0,197805
7.0,197805
5.0,197805
5.0,197805
2.0,197805
10.0,197805
5.0,197805
4.0,197805
0.0,197805
0.0,197805
0.0,197805
25.0,197805
10.0,197805
0.0,197805
0.0,197805
3.0,197805
3.0,197805
35.0,197805
10.0,197805
0.0,197805
7.0,197805
10.0,197805
7.0,197805
7.0,197805
5.0,197805
0.0,197805
5.0,197805
6.0,197805
13.0,197805
4.0,197805
9.0,197805
10.0,197805
0.0,197805
3.0,197805
9.0,197805
13.0,197805
6.0,197805
5.0,197805
4.0,197805
0.0,197805
8.0,197805
10.0,197805
3.0,197805
10.0,197805
10.0,197805
10.0,197805
3.0,197805
7.0,197805
25.0,197805
7.0,197805
10.0,197805
3.0,197805
10.0,197805
15.0,197805
5.0,197805
0.0,197805
10.0,197805
0.0,197805
0.0,197805
9.0,197805
13.0,197805
5.0,197805
9.0,197805
7.0,197805
0.0,197805
6.0,197805
7.0,197805
5.0,197805
5.0,197805
50.0,197805
10.0,197805
20.0,197805
5.0,197805
7.0,197805
1.0,197805
7.0,197805
6.0,197805
7.0,197805
7.0,197805
1.0,197805
8.0,197805
8.0,197805
7.0,197805
7.0,197805
0.0,197805
0.0,197805
8.0,197805
25.0,197805
5.0,197805
2.0,197805
1.0,197805
1.0,197805
12.0,197805
5.0,197805
10.0,197805
2.0,197805
10.0,197805
10.0,197805
0.0,197805
0.0,197805
1.0,197805
10.0,197805
3.0,197805
27.0,197805
35.0,197805
8.0,197805
9.0,197805
1.0,197805
8.0,197805
7.0,197805
7.0,197805
3.0,197805
5.0,197805
15.0,197805
0.0,197805
4.0,197805
10.0,197805
5.0,197805
2.0,197805
0.0,197805
7.0,197805
7.0,197805
5.0,197805
7.0,197805
15.0,197805
15.0,197805
20.0,197805
15.0,197805
10.0,197805
10.0,197805
8.0,197805
8.0,197805
8.0,197805
2.0,197805
10.0,197805
7.0,197805
13.0,197805
15.0,197805
15.0,197805
15.0,197805
0.0,197805
0.0,197805
25.0,197805
18.0,197805
4.0,197805
17.0,197805
0.0,197805
10.0,197805
10.0,197805
1.0,197805
0.0,197805
0.0,197805
0.0,197805
0.0,197805
0.0,197805
7.0,197805
5.0,197805
10.0,197805
2.0,197805
7.0,197805
15.0,197805
10.0,197805
7.0,197805
4.0,197805
5.0,197805
11.0,197805
10.0,197805
9.0,197805
8.0,197805
13.0,197805
10.0,197805
0.0,197805
3.0,197805
2.0,197805
6.0,197805
0.0,197805
10.0,197805
8.0,197805
0.0,197805
7.0,197805
20.0,197805
40.0,197805
3.0,197805
0.0,197805
3.0,197805
7.0,197805
5.0,197805
5.0,197805
15.0,197805
5.0,197805
5.0,197805
0.0,197805
10.0,197805
5.0,197805
10.0,197805
6.0,197805
10.0,197805
9.0,197805
3.0,197805
0.0,197805
5.0,197805
20.0,197805
0.0,197805
10.0,197805
5.0,197805
16.0,197805
50.0,197805
3.0,197805
0.0,197805
17.0,197805
0.0,197805
0.0,197805
20.0,197805
4.0,197805
20.0,197805
20.0,197805
3.0,197805
5.0,197805
50.0,197805
0.0,197805
20.0,197805
10.0,197805
7.0,197805
9.0,197805
0.0,197805
1.0,197805
10.0,197805
10.0,197805
7.0,197805
3.0,197805
11.0,197805
20.0,197805
13.0,197805
8.0,197805
7.0,197805
9.0,197805
15.0,197805
3.0,197805
30.0,197805
5.0,197805
6.0,197805
1.0,197805
9.0,197805
5.0,197805
8.0,197805
7.0,197805
10.0,197805
12.0,197805
17.0,197805
5.0,197805
9.0,197805
10.0,197805
30.0,197805
20.0,197805
5.0,197805
10.0,197805
8.0,197805
2.0,197805
3.0,197805
15.0,197805
0.0,197805
10.0,197805
11.0,197805
9.0,197805
20.0,197805
6.0,197805
7.0,197805
5.0,197805
10.0,197805
7.0,197805
7.0,197805
15.0,197805
7.0,197805
5.0,197805
6.0,197805
0.0,197805
7.0,197805
9.0,197805
7.0,197805
10.0,197805
5.0,197805
10.0,197805
0.0,197805
7.0,197805
8.0,197805
5.0,197805
7.0,197805
20.0,197805
5.0,197805
6.0,197805
12.0,197805
10.0,197805
3.0,197805
5.0,197805
0.0,197805
10.0,197805
10.0,197805
15.0,197805
3.0,197805
1.0,197805
5.0,197805
10.0,197805
6.0,197805
3.0,197805
10.0,197805
20.0,197805
1.0,197805
11.0,197805
8.0,197805
10.0,197805
9.0,197805
17.0,197805
12.0,197805
6.0,197805
3.0,197805
5.0,197805
5.0,197805
10.0,197805
2.0,197805
10.0,197805
7.0,197805
13.0,197805
50.0,197805
10.0,197805
7.0,197805
0.0,197805
10.0,197805
20.0,197805
7.0,197805
0.0,197805
10.0,197805
0.0,197805
7.0,197805
4.0,197805
7.0,197805
0.0,197805
0.0,197805
11.0,197805
1.0,197805
0.0,197805
6.0,197805
7.0,197805
10.0,197805
7.0,197805
10.0,197805
5.0,197805
20.0,197805
7.0,197805
8.0,197805
3.0,197805
0.0,197805
5.0,197805
5.0,197805
5.0,197805
5.0,197805
10.0,197805
10.0,197805
50.0,197805
5.0,197805
3.0,197805
0.0,197805
5.0,197805
5.0,197805
2.0,197805
10.0,197805
10.0,197805
0.0,197805
5.0,197805
18.0,197805
7.0,197805
0.0,197805
40.0,197805
3.0,197805
10.0,197805
8.0,197805
3.0,197805
4.0,197805
6.0,197805
10.0,197805
7.0,197805
10.0,197805
5.0,197805
9.0,197805
5.0,197805
3.0,197805
7.0,197805
10.0,197805
4.0,197805
20.0,197805
25.0,197805
3.0,197805
0.0,197805
1.0,197805
10.0,197805
0.0,197805
3.0,197805
5.0,197805
10.0,197805
7.0,197805
9.0,197805
7.0,197805
7.0,197805
3.0,197805
5.0,197805
11.0,197805
3.0,197805
7.0,197805
6.0,197805
10.0,197805
10.0,197805
7.0,197805
5.0,197805
10.0,197805
7.0,197805
0.0,197805
15.0,197805
3.0,197805
5.0,197805
5.0,197805
0.0,197805
2.0,197805
10.0,197805
10.0,197805
7.0,197805
6.0,197805
0.0,197805
5.0,197805
6.0,197805
4.0,197805
9.0,197805
0.0,197805
10.0,197805
10.0,197805
8.0,197805
0.0,197805
3.0,197805
3.0,197805
0.0,197805
10.0,197805
10.0,197805
10.0,197805
1.0,197805
17.0,197805
50.0,197805
10.0,197805
3.0,197805
2.0,197805
5.0,197805
2.0,197805
10.0,197805
6.0,197805
5.0,197805
1.0,197805
5.0,197805
10.0,197805
0.0,197805
8.0,197805
10.0,197805
10.0,197805
5.0,197805
10.0,197805
8.0,197805
10.0,197805
5.0,197805
1.0,197805
10.0,197805
2.0,197805
17.0,197805
5.0,197805
7.0,197805
30.0,197805
10.0,197805
0.0,197805
10.0,197805
3.0,197805
10.0,197805
2.0,197805
7.0,197805
4.0,197805
15.0,197805
10.0,197805
11.0,197805
7.0,197805
5.0,197805
5.0,197805
5.0,197805
7.0,197805
40.0,197805
9.0,197805
11.0,197805
5.0,197805
5.0,197805
1.0,197805
10.0,197805
5.0,197805
7.0,197805
7.0,197805
0.0,197805
7.0,197805
10.0,197805
10.0,197805
8.0,197805
1.0,197805
10.0,197805
7.0,197805
5.0,197805
11.0,197805
0.0,197805
3.0,197805
9.0,197805
25.0,197805
4.0,197805
0.0,197805
8.0,197805
15.0,197805
0.0,197805
50.0,197805
7.0,197805
0.0,197805
5.0,197805
2.0,197805
3.0,197805
3.0,197805
13.0,197805
0.0,197805
30.0,197805
9.0,197805
1.0,197805
10.0,197805
2.0,197805
8.0,197805
5.0,197805
0.0,197805
9.0,197805
5.0,197805
3.0,197805
15.0,197805
9.0,197805
8.0,197805
7.0,197805
2.0,197805
10.0,197805
0.0,197805
5.0,197805
0.0,197805
7.0,197805
25.0,197805
17.0,197805
25.0,197805
7.0,197805
3.0,197805
0.0,197805
3.0,197805
15.0,197805
10.0,197805
0.0,197805
10.0,197805
0.0,197805
6.0,197805
3.0,197805
7.0,197805
5.0,197805
5.0,197805
